time,name,count,ratio,rank_demand,flow_in_net_country_norm,rank_supply,industry_mismatch_stop10,industry_demand_lack_stop10,industry_supply_lack_stop10
2020Q4,郑州市,1914,0.01648380040305217,7.0,0.2181079565473237,9.0,2.0,0.0,2.0
2020Q4,郑州市,1128,0.009714590833146734,8.0,0.7393040491526028,4.0,4.0,4.0,0.0
2020Q4,郑州市,1046,0.009008388308042096,9.0,0.8084429369507782,3.0,6.0,6.0,0.0
2020Q4,郑州市,995,0.008569164786330675,10.0,1.1876243263707424,1.0,9.0,9.0,0.0
2020Q4,郑州市,340,0.002928156811409477,12.0,0.2099823034905957,10.0,2.0,2.0,0.0
2020Q4,郑州市,161,0.0013865683724615463,14.0,0.6495027666683424,6.0,8.0,8.0,0.0
2020Q4,郴州市,18335,0.40850656150435577,1.0,-0.0351186196603661,6.0,5.0,0.0,5.0
2020Q4,郴州市,6833,0.15224026914421943,3.0,-0.0239791916520194,4.0,1.0,0.0,1.0
2020Q4,郴州市,950,0.021166143083127243,4.0,-0.0517503547305119,7.0,3.0,0.0,3.0
2020Q4,郴州市,198,0.004411469821535993,5.0,-0.0067222159942998,2.0,3.0,3.0,0.0
2020Q4,郴州市,134,0.002985540182251632,6.0,-0.1221921545667745,9.0,3.0,0.0,3.0
2020Q4,郴州市,84,0.0018715326515607246,7.0,-0.053968456252963,8.0,1.0,0.0,1.0
2020Q4,郴州市,68,0.0015150502417396342,8.0,-0.0294708108719666,5.0,3.0,3.0,0.0
2020Q4,郴州市,28,0.0006238442171869081,9.0,-0.0097373666296223,3.0,6.0,6.0,0.0
2020Q4,郴州市,15,0.00033420225920727226,10.0,-0.0052093078411167,1.0,9.0,9.0,0.0
2020Q4,鄂尔多斯市,9686,0.4784154894794033,1.0,-0.0059221387283443,2.0,1.0,0.0,1.0
2020Q4,鄂尔多斯市,4300,0.21238763212486417,3.0,-0.0026435293522085,1.0,2.0,2.0,0.0
2020Q4,鄂尔多斯市,92,0.004544107478020349,4.0,-0.0150789197225347,4.0,0.0,0.0,0.0
2020Q4,鄂尔多斯市,65,0.0032105107181665516,5.0,-0.0131765694109984,3.0,2.0,2.0,0.0
2020Q4,鄂尔多斯市,49,0.002420231156771708,6.0,-0.3998958039128143,6.0,0.0,0.0,0.0
2020Q4,鄂尔多斯市,12,0.0005927096710461326,7.0,-0.0458097072850765,5.0,2.0,2.0,0.0
2020Q4,鄂州市,12096,0.43384383630429324,2.0,-0.0729461342605676,3.0,1.0,0.0,1.0
2020Q4,鄂州市,2956,0.10602202216563252,3.0,-0.0317106547926805,2.0,1.0,1.0,0.0
2020Q4,鄂州市,127,0.00455507334744091,4.0,-0.0154211610894262,1.0,3.0,3.0,0.0
2020Q4,鄂州市,100,0.0035866719271188266,5.0,-0.0926566659490329,5.0,0.0,0.0,0.0
2020Q4,鄂州市,46,0.00164986908647466,6.0,-0.0907568614768166,4.0,2.0,2.0,0.0
2020Q4,鄂州市,25,0.0008966679817797067,7.0,-0.1174783879007557,6.0,1.0,1.0,0.0
2020Q4,鄂州市,14,0.0005021340697966357,8.0,-0.1199587780084041,7.0,1.0,1.0,0.0
2020Q4,酒泉市,14794,0.4340962441314554,2.0,0.0136070889193956,1.0,1.0,1.0,0.0
2020Q4,酒泉市,3889,0.11411384976525822,3.0,-0.0033381954432709,2.0,1.0,1.0,0.0
2020Q4,酒泉市,298,0.008744131455399061,4.0,-0.0302228611117703,4.0,0.0,0.0,0.0
2020Q4,酒泉市,27,0.0007922535211267606,5.5,-0.0539789835311685,6.0,0.5,0.0,0.5
2020Q4,酒泉市,27,0.0007922535211267606,5.5,-0.0156050109694713,3.0,2.5,2.5,0.0
2020Q4,酒泉市,14,0.0004107981220657277,7.0,-0.0379307238567005,5.0,2.0,2.0,0.0
2020Q4,重庆市,36820,0.29858008222710575,2.0,0.1705826385910021,8.0,6.0,0.0,6.0
2020Q4,重庆市,7188,0.058288800408702775,4.0,0.2950350037930495,7.0,3.0,0.0,3.0
2020Q4,重庆市,4872,0.039507934834613234,5.0,0.4529875309345486,3.0,2.0,2.0,0.0
2020Q4,重庆市,3060,0.024814097002035403,6.0,0.8962916401789569,1.0,5.0,5.0,0.0
2020Q4,重庆市,2794,0.02265705458290422,7.0,0.6490858697264841,2.0,5.0,5.0,0.0
2020Q4,重庆市,1095,0.008879554319355807,8.0,0.4471271801917331,4.0,4.0,4.0,0.0
2020Q4,重庆市,415,0.0033653105411257165,12.0,0.3200063095580427,5.0,7.0,7.0,0.0
2020Q4,重庆市,329,0.0026679208868201462,13.0,0.0800177468259544,9.0,4.0,4.0,0.0
2020Q4,重庆市,227,0.001840784320085633,14.0,0.0650936409881683,10.0,4.0,4.0,0.0
2020Q4,重庆市,112,0.000908228387002603,15.0,0.2996817524020609,6.0,9.0,9.0,0.0
2020Q4,金华市,19603,0.37596133560921347,2.0,0.0061436938844235,1.0,1.0,1.0,0.0
2020Q4,金华市,6129,0.11754665234652194,3.0,-0.0030214124695783,4.0,1.0,0.0,1.0
2020Q4,金华市,2184,0.04188642335206459,4.0,-0.0678916403041995,7.0,3.0,0.0,3.0
2020Q4,金华市,831,0.015937553940277325,5.0,-0.1424586397321632,8.0,3.0,0.0,3.0
2020Q4,金华市,482,0.00924416486066627,7.0,-0.1473696733166783,9.0,2.0,0.0,2.0
2020Q4,金华市,319,0.006118026121478299,8.0,-0.1557056664094281,10.0,2.0,0.0,2.0
2020Q4,金华市,173,0.0033179263918988898,9.0,-0.0516693701860399,6.0,3.0,3.0,0.0
2020Q4,金华市,123,0.0023589881283442972,11.0,-0.0163113744943554,5.0,6.0,6.0,0.0
2020Q4,金华市,96,0.0018411614660248173,12.0,0.0026206167983295,2.0,10.0,10.0,0.0
2020Q4,金华市,39,0.0007479718455725821,13.0,-0.0017515963426495,3.0,10.0,10.0,0.0
2020Q4,金昌市,12594,0.4659095113018386,1.0,0.0216390282350522,1.0,0.0,0.0,0.0
2020Q4,金昌市,2596,0.0960378824312826,3.0,0.0029650600836149,2.0,1.0,1.0,0.0
2020Q4,金昌市,110,0.004069401797935703,4.0,-0.0121632623487753,4.0,0.0,0.0,0.0
2020Q4,金昌市,14,0.0005179238651918168,5.0,-0.0081743679247317,3.0,2.0,2.0,0.0
2020Q4,钦州市,8075,0.5325112107623319,1.0,-0.0076896979487651,3.0,2.0,0.0,2.0
2020Q4,钦州市,2849,0.18787918754945926,3.0,-0.000725560083827,2.0,1.0,1.0,0.0
2020Q4,钦州市,50,0.0032972830387760486,4.0,0.0097039267975379,1.0,3.0,3.0,0.0
2020Q4,钦州市,37,0.002439989448694276,5.0,-0.0125338518691114,4.0,1.0,1.0,0.0
2020Q4,钦州市,17,0.0011210762331838565,6.0,-0.0239734121315278,5.0,1.0,1.0,0.0
2020Q4,钦州市,16,0.0010551305724083356,7.0,-0.1066081981537141,6.0,1.0,1.0,0.0
2020Q4,铁岭市,15892,0.43737443236548784,1.0,-0.0489538694910228,2.0,1.0,0.0,1.0
2020Q4,铁岭市,4268,0.11746250172010458,3.0,-0.041797900307154,1.0,2.0,2.0,0.0
2020Q4,铁岭市,292,0.008036328608779415,4.0,-0.0837669212977537,4.0,0.0,0.0,0.0
2020Q4,铁岭市,73,0.0020090821521948537,5.0,-0.1425904026701945,5.0,0.0,0.0,0.0
2020Q4,铁岭市,31,0.0008531718728498693,6.0,-0.3976235519227937,9.0,3.0,0.0,3.0
2020Q4,铁岭市,30,0.0008256501995321315,7.0,-0.2232469455150123,7.0,0.0,0.0,0.0
2020Q4,铁岭市,21,0.0005779551396724921,8.0,-0.0751751069821501,3.0,5.0,5.0,0.0
2020Q4,铁岭市,16,0.0004403467730838035,9.0,-0.183341212162115,6.0,3.0,3.0,0.0
2020Q4,铁岭市,14,0.0003853034264483281,10.0,-0.2277957149390029,8.0,2.0,2.0,0.0
2020Q4,铜川市,13916,0.4302897251167249,2.0,-0.0211412851415603,3.0,1.0,0.0,1.0
2020Q4,铜川市,3455,0.10683033919792215,3.0,0.0019957201316817,1.0,2.0,2.0,0.0
2020Q4,铜川市,245,0.0075755233295198045,4.0,-0.018948642012308,2.0,2.0,2.0,0.0
2020Q4,铜川市,16,0.0004947280541727219,5.0,-0.0231602617480469,4.0,1.0,1.0,0.0
2020Q4,铜陵市,12313,0.40622216357098084,2.0,-0.0577244420080318,5.0,3.0,0.0,3.0
2020Q4,铜陵市,3540,0.11678928441819801,3.0,-0.032778456243399,4.0,1.0,0.0,1.0
2020Q4,铜陵市,908,0.02995612154003497,4.0,-0.0732182622821185,6.0,2.0,0.0,2.0
2020Q4,铜陵市,25,0.000824783082049421,5.0,-0.0241372392179398,2.0,3.0,3.0,0.0
2020Q4,铜陵市,16,0.0005278611725116295,6.0,-0.0324024311234971,3.0,3.0,3.0,0.0
2020Q4,铜陵市,15,0.0004948698492296526,7.0,-0.0103277917014079,1.0,6.0,6.0,0.0
2020Q4,铜陵市,14,0.00046187852594767575,8.0,-0.1647137569602875,7.0,1.0,1.0,0.0
2020Q4,银川市,8264,0.43330536912751677,1.0,-0.0311791279461781,4.0,3.0,0.0,3.0
2020Q4,银川市,3337,0.17496854026845637,3.0,-0.035847069504439,6.0,3.0,0.0,3.0
2020Q4,银川市,329,0.01725041946308725,4.0,0.0065652001911573,1.0,3.0,3.0,0.0
2020Q4,银川市,189,0.009909815436241611,5.0,-0.0972047475311717,9.0,4.0,0.0,4.0
2020Q4,银川市,148,0.00776006711409396,6.0,-0.0701518509394724,8.0,2.0,0.0,2.0
2020Q4,银川市,102,0.0053481543624161075,8.0,-0.050361022548387,7.0,1.0,1.0,0.0
2020Q4,银川市,95,0.004981124161073825,9.5,-0.0333430790010598,5.0,4.5,4.5,0.0
2020Q4,银川市,95,0.004981124161073825,9.5,0.0035456457190469,2.0,7.5,7.5,0.0
2020Q4,银川市,28,0.0014681208053691276,11.0,-0.1038785925783938,10.0,1.0,1.0,0.0
2020Q4,银川市,17,0.0008913590604026846,12.0,-8.029670262013622e-05,3.0,9.0,9.0,0.0
2020Q4,锡林郭勒盟,62,0.5961538461538461,1.0,-0.0687654085175933,3.0,2.0,0.0,2.0
2020Q4,锡林郭勒盟,28,0.2692307692307692,2.0,-0.0097580772651073,2.0,0.0,0.0,0.0
2020Q4,锡林郭勒盟,14,0.1346153846153846,3.0,-0.0029701517622547,1.0,2.0,2.0,0.0
2020Q4,锦州市,15597,0.4205743562087097,2.0,-0.0521002336153631,2.0,0.0,0.0,0.0
2020Q4,锦州市,5187,0.13986787110691654,3.0,-0.0662541244171804,4.0,1.0,0.0,1.0
2020Q4,锦州市,247,0.0066603748146150735,4.0,-0.0527222405217651,3.0,1.0,1.0,0.0
2020Q4,锦州市,61,0.0016448698934879331,5.0,-0.4396154854672724,7.0,2.0,0.0,2.0
2020Q4,锦州市,60,0.0016179048132668194,6.0,-0.147058531470639,5.0,1.0,1.0,0.0
2020Q4,锦州市,29,0.0007819873264122961,7.0,-0.0118003103463988,1.0,6.0,6.0,0.0
2020Q4,锦州市,15,0.00040447620331670486,8.0,-0.1947008196428372,6.0,2.0,2.0,0.0
2020Q4,镇江市,16197,0.3809893444358196,2.0,-0.1409961660516135,5.0,3.0,0.0,3.0
2020Q4,镇江市,4449,0.10465034224825348,3.0,-0.0724872665987258,2.0,1.0,1.0,0.0
2020Q4,镇江市,1501,0.03530684731729118,4.0,-0.1214567550465939,4.0,0.0,0.0,0.0
2020Q4,镇江市,217,0.005104321031213981,6.0,-0.3317418750234175,8.0,2.0,0.0,2.0
2020Q4,镇江市,150,0.0035283325100557475,7.0,-0.2391422493021997,7.0,0.0,0.0,0.0
2020Q4,镇江市,96,0.0022581328064356786,8.0,-0.095455697027842,3.0,5.0,5.0,0.0
2020Q4,镇江市,73,0.0017171218215604638,9.0,-0.158648845701942,6.0,3.0,3.0,0.0
2020Q4,镇江市,50,0.0011761108366852493,10.0,-0.0085761953587583,1.0,9.0,9.0,0.0
2020Q4,镇江市,29,0.0006821442852774446,11.0,-0.3794204927879458,9.0,2.0,2.0,0.0
2020Q4,镇江市,25,0.0005880554183426246,12.0,-0.3853171731230913,10.0,2.0,2.0,0.0
2020Q4,长春市,21749,0.38302631115494346,1.0,-0.0662301801005236,10.0,9.0,0.0,9.0
2020Q4,长春市,8993,0.15837765489063435,3.0,-0.0204382936906863,7.0,4.0,0.0,4.0
2020Q4,长春市,719,0.012662463456729245,6.0,-0.0369788608590805,8.0,2.0,0.0,2.0
2020Q4,长春市,175,0.003081962593779719,9.0,0.0152371728165427,2.0,7.0,7.0,0.0
2020Q4,长春市,149,0.0026240710084181607,10.0,0.0041393044720043,4.0,6.0,6.0,0.0
2020Q4,长春市,109,0.0019196224155542249,12.0,0.0408222985209648,1.0,11.0,11.0,0.0
2020Q4,长春市,39,0.0006868373780423374,13.0,-0.0640691188058878,9.0,4.0,4.0,0.0
2020Q4,长春市,32,0.0005635588742911486,14.0,0.0056892300593695,3.0,11.0,11.0,0.0
2020Q4,长春市,25,0.00044028037053995986,15.0,-0.0116393730202326,5.0,10.0,10.0,0.0
2020Q4,长春市,16,0.0002817794371455743,16.0,-0.0181879224917669,6.0,10.0,10.0,0.0
2020Q4,长沙市,25738,0.3770804031879981,1.0,0.3270133827704929,9.0,8.0,0.0,8.0
2020Q4,长沙市,3399,0.049797819971870605,4.0,0.7185046614570081,3.0,1.0,1.0,0.0
2020Q4,长沙市,2300,0.033696671354899205,5.0,0.7520216125089214,2.0,3.0,3.0,0.0
2020Q4,长沙市,2160,0.03164556962025317,6.0,0.4379875322309303,6.0,0.0,0.0,0.0
2020Q4,长沙市,1421,0.020818682606657292,7.0,0.3488483022403379,8.0,1.0,0.0,1.0
2020Q4,长沙市,1245,0.0182401547116737,8.0,0.6928040796132517,4.0,4.0,4.0,0.0
2020Q4,长沙市,588,0.008614627285513361,10.0,1.184611859967578,1.0,9.0,9.0,0.0
2020Q4,长沙市,189,0.002768987341772152,12.0,0.2351041576963881,10.0,2.0,2.0,0.0
2020Q4,长沙市,169,0.002475972808251289,14.0,0.5283581852305654,5.0,9.0,9.0,0.0
2020Q4,长沙市,101,0.0014797233942803563,15.0,0.3937586445259835,7.0,8.0,8.0,0.0
2020Q4,长治市,19925,0.39589501082874684,1.0,-0.096220476464245,6.0,5.0,0.0,5.0
2020Q4,长治市,9338,0.185539152377357,3.0,-0.0352639380296871,3.0,0.0,0.0,0.0
2020Q4,长治市,494,0.00981541457211548,4.0,-0.1135414420258876,9.0,5.0,0.0,5.0
2020Q4,长治市,303,0.006020385861034394,5.0,-0.093193284474175,5.0,0.0,0.0,0.0
2020Q4,长治市,194,0.003854636491883407,6.0,-0.0994445914518856,7.0,1.0,0.0,1.0
2020Q4,长治市,98,0.0019471875062091438,8.0,-0.1586048785916522,10.0,2.0,0.0,2.0
2020Q4,长治市,62,0.001231894136581295,10.0,-0.0062850907307208,1.0,9.0,9.0,0.0
2020Q4,长治市,59,0.0011722863557789745,11.0,-0.1087932037650066,8.0,3.0,3.0,0.0
2020Q4,长治市,30,0.0005960778080232073,12.0,-0.0316147391332151,2.0,10.0,10.0,0.0
2020Q4,长治市,14,0.00027816964374416343,13.0,-0.0680398484337663,4.0,9.0,9.0,0.0
2020Q4,阜新市,16399,0.41189028984779225,2.0,0.0853095532880852,4.0,2.0,0.0,2.0
2020Q4,阜新市,5708,0.14336665494549655,3.0,0.0497498868411164,7.0,4.0,0.0,4.0
2020Q4,阜新市,464,0.011654191992766363,4.0,0.2126582409121108,1.0,3.0,3.0,0.0
2020Q4,阜新市,216,0.0054252273069774455,5.0,0.0666642772110185,5.0,0.0,0.0,0.0
2020Q4,阜新市,200,0.0050233586175717085,6.0,0.0580132207492057,6.0,0.0,0.0,0.0
2020Q4,阜新市,139,0.003491234239212337,7.0,0.1188814810422579,2.0,5.0,5.0,0.0
2020Q4,阜新市,38,0.0009544381373386246,8.0,-0.0706361769945131,9.0,1.0,0.0,1.0
2020Q4,阜新市,13,0.00032651831014216106,9.0,-0.0124535551664913,8.0,1.0,1.0,0.0
2020Q4,阜新市,11,0.000276284723966444,10.0,0.0957393840903761,3.0,7.0,7.0,0.0
2020Q4,阜阳市,16498,0.3570995670995671,2.0,-0.04382960611024,4.0,2.0,0.0,2.0
2020Q4,阜阳市,7212,0.1561038961038961,3.0,-0.0230098517000862,2.0,1.0,1.0,0.0
2020Q4,阜阳市,1983,0.042922077922077924,4.0,-0.0829995960220307,6.0,2.0,0.0,2.0
2020Q4,阜阳市,133,0.0028787878787878787,5.0,-0.1630911721882618,10.0,5.0,0.0,5.0
2020Q4,阜阳市,113,0.0024458874458874458,6.0,-0.140968988053785,8.0,2.0,0.0,2.0
2020Q4,阜阳市,42,0.0009090909090909091,7.0,-0.0599865106407728,5.0,2.0,2.0,0.0
2020Q4,阜阳市,40,0.0008658008658008658,8.0,-0.0963727445096738,7.0,1.0,1.0,0.0
2020Q4,阜阳市,31,0.000670995670995671,9.0,-0.1530994984123277,9.0,0.0,0.0,0.0
2020Q4,阜阳市,24,0.0005194805194805195,10.0,-0.0333921377899895,3.0,7.0,7.0,0.0
2020Q4,阜阳市,11,0.0002380952380952381,11.0,-0.0181762250579453,1.0,10.0,10.0,0.0
2020Q4,防城港市,7964,0.5202508492291612,1.0,0.0027655912467245,4.0,3.0,0.0,3.0
2020Q4,防城港市,3129,0.20440292657434023,3.0,0.0037167664024927,3.0,0.0,0.0,0.0
2020Q4,防城港市,30,0.0019597596028220537,4.0,-0.0152420589670948,8.0,4.0,0.0,4.0
2020Q4,防城港市,28,0.0018291089626339169,5.0,0.0185315395423621,2.0,3.0,3.0,0.0
2020Q4,防城港市,27,0.0017637836425398485,6.0,-0.0034777342921003,5.0,1.0,1.0,0.0
2020Q4,防城港市,18,0.0011758557616932323,7.0,-0.0051602490521871,6.0,1.0,1.0,0.0
2020Q4,防城港市,17,0.001110530441599164,8.0,0.0327944191211702,1.0,7.0,7.0,0.0
2020Q4,防城港市,12,0.0007839038411288215,9.0,-0.0078219432005607,7.0,2.0,2.0,0.0
2020Q4,阳江市,13299,0.43129560564293823,2.0,-0.0178677674440642,6.0,4.0,0.0,4.0
2020Q4,阳江市,3143,0.10192962542565266,3.0,-0.0039420375535078,2.0,1.0,1.0,0.0
2020Q4,阳江市,112,0.0036322360953461976,4.0,-0.0176912111610527,5.0,1.0,0.0,1.0
2020Q4,阳江市,100,0.0032430679422733905,5.0,-0.0127256831880422,4.0,1.0,1.0,0.0
2020Q4,阳江市,91,0.0029511918274687855,6.0,-0.0669070253163469,10.0,4.0,0.0,4.0
2020Q4,阳江市,61,0.0019782714447867684,7.0,-0.0362252965427348,9.0,2.0,0.0,2.0
2020Q4,阳江市,47,0.0015242419328684936,8.0,-0.0226131159446993,7.0,1.0,1.0,0.0
2020Q4,阳江市,20,0.0006486135884546781,9.0,-0.0036284882609869,1.0,8.0,8.0,0.0
2020Q4,阳江市,16,0.0005188908707637425,10.0,-0.0308445240972463,8.0,2.0,2.0,0.0
2020Q4,阳江市,11,0.000356737473650073,11.0,-0.0082081516777421,3.0,8.0,8.0,0.0
2020Q4,阳泉市,14724,0.4481918909046633,1.0,0.0321411743010777,3.0,2.0,0.0,2.0
2020Q4,阳泉市,3289,0.10011567027882626,3.0,0.0124822472408619,5.0,2.0,0.0,2.0
2020Q4,阳泉市,142,0.004322415682454645,4.0,-0.0193061584151188,6.0,2.0,0.0,2.0
2020Q4,阳泉市,17,0.0005174723000121759,5.0,0.0439886854389382,2.0,3.0,3.0,0.0
2020Q4,阳泉市,15,0.0004565932058930963,6.0,0.0509473877043106,1.0,5.0,5.0,0.0
2020Q4,阳泉市,12,0.00036527456471447707,7.0,0.0220615663045639,4.0,3.0,3.0,0.0
2020Q4,阿拉善盟,12,1.0,1.0,-0.0185987631274569,1.0,0.0,0.0,0.0
2020Q4,陇南市,15595,0.4427002015499475,1.0,-0.028859675164696,3.0,2.0,0.0,2.0
2020Q4,陇南市,4148,0.11775058903681834,3.0,-0.0224397933428596,2.0,1.0,1.0,0.0
2020Q4,陇南市,345,0.009793624208703552,4.0,-0.0180000126958598,1.0,3.0,3.0,0.0
2020Q4,陇南市,31,0.0008800068129559712,5.0,-0.1168200514020235,4.0,1.0,1.0,0.0
2020Q4,随州市,12418,0.472616555661275,1.0,-0.0223308045658689,3.0,2.0,0.0,2.0
2020Q4,随州市,2385,0.09077069457659372,3.0,-0.0209676186187946,2.0,1.0,1.0,0.0
2020Q4,随州市,121,0.004605137963843958,4.0,-0.0395275063146015,5.0,1.0,0.0,1.0
2020Q4,随州市,30,0.001141769743101808,5.0,-0.0505423265891122,6.0,1.0,0.0,1.0
2020Q4,随州市,25,0.0009514747859181732,6.0,-0.1233020651303149,8.0,2.0,0.0,2.0
2020Q4,随州市,17,0.0006470028544243578,7.0,-0.1083448633813703,7.0,0.0,0.0,0.0
2020Q4,随州市,12,0.0004567078972407231,8.0,-0.0154495092428708,1.0,7.0,7.0,0.0
2020Q4,随州市,11,0.0004186489058039962,9.0,-0.0249020186543429,4.0,5.0,5.0,0.0
2020Q4,雅安市,15640,0.4176234979973298,2.0,-0.0107481278525256,2.0,0.0,0.0,0.0
2020Q4,雅安市,4596,0.12272363150867824,3.0,-0.0005831314747518,1.0,2.0,2.0,0.0
2020Q4,雅安市,685,0.01829105473965287,4.0,-0.0124146797348412,3.0,1.0,1.0,0.0
2020Q4,雅安市,30,0.0008010680907877169,5.0,-0.0896552762730877,5.0,0.0,0.0,0.0
2020Q4,雅安市,26,0.0006942590120160213,6.0,-0.0474428193353077,4.0,2.0,2.0,0.0
2020Q4,青岛市,37157,0.38881796492403,1.0,0.1488829925260367,8.0,7.0,0.0,7.0
2020Q4,青岛市,8249,0.08631911598509899,3.0,0.1015764783583865,10.0,7.0,0.0,7.0
2020Q4,青岛市,4476,0.046837721317651,4.0,0.6638222041612012,3.0,1.0,1.0,0.0
2020Q4,青岛市,2205,0.023073542338118955,6.0,0.3382273279609682,4.0,2.0,2.0,0.0
2020Q4,青岛市,1442,0.015089364195722238,7.0,0.7815222856108748,1.0,6.0,6.0,0.0
2020Q4,青岛市,1299,0.013592984805993889,8.0,0.2738823651385933,7.0,1.0,1.0,0.0
2020Q4,青岛市,466,0.004876313256037839,11.0,0.6741155242677468,2.0,9.0,9.0,0.0
2020Q4,青岛市,293,0.0030660081202126322,12.0,0.2860787233985272,5.0,7.0,7.0,0.0
2020Q4,青岛市,188,0.0019672680088736343,13.0,0.2805631598619232,6.0,7.0,7.0,0.0
2020Q4,青岛市,86,0.0008999204721443221,16.0,0.1446107549603849,9.0,7.0,7.0,0.0
2020Q4,鞍山市,10686,0.42475554495587886,1.0,-0.0545079645383509,3.0,2.0,0.0,2.0
2020Q4,鞍山市,6167,0.2451307735114079,3.0,-0.0565788896940131,4.0,1.0,0.0,1.0
2020Q4,鞍山市,173,0.006876540265521902,4.0,-0.1106748434410579,6.0,2.0,0.0,2.0
2020Q4,鞍山市,68,0.002702917561014389,5.0,-0.2483586163635252,8.0,3.0,0.0,3.0
2020Q4,鞍山市,35,0.0013912075681691708,6.0,-0.3676488745159175,9.0,3.0,0.0,3.0
2020Q4,鞍山市,18,0.0007154781779155736,7.0,-0.0309640401524425,2.0,5.0,5.0,0.0
2020Q4,鞍山市,15,0.0005962318149296446,8.0,-0.2335543705018612,7.0,1.0,1.0,0.0
2020Q4,鞍山市,13,0.000516734239605692,9.0,0.0021098005873122,1.0,8.0,8.0,0.0
2020Q4,鞍山市,12,0.0004769854519437157,10.0,-0.0735238301357538,5.0,5.0,5.0,0.0
2020Q4,韶关市,16021,0.4018007172773556,2.0,0.0251199962083243,2.0,0.0,0.0,0.0
2020Q4,韶关市,5544,0.13904145662478368,3.0,-0.0056111352751433,5.0,2.0,0.0,2.0
2020Q4,韶关市,265,0.0066461013718556415,4.0,0.0609859183507804,1.0,3.0,3.0,0.0
2020Q4,韶关市,204,0.005116244074937928,5.0,0.0131587485357592,3.0,2.0,2.0,0.0
2020Q4,韶关市,127,0.003185112732927043,6.0,0.0111531889677239,4.0,2.0,2.0,0.0
2020Q4,韶关市,88,0.0022070072480124396,7.0,-0.0102111654064575,9.0,2.0,0.0,2.0
2020Q4,韶关市,45,0.0011285832518245428,8.0,-0.0068475115699877,6.0,2.0,2.0,0.0
2020Q4,韶关市,37,0.0009279462292779575,9.0,-0.0101515793393224,8.0,1.0,1.0,0.0
2020Q4,韶关市,16,0.0004012740450931708,10.0,-0.0075341962221646,7.0,3.0,3.0,0.0
2020Q4,马鞍山市,13811,0.3666896771452846,2.0,-0.0750686640444793,2.0,0.0,0.0,0.0
2020Q4,马鞍山市,4778,0.12685853865760408,3.0,-0.0863483187435072,3.0,0.0,0.0,0.0
2020Q4,马鞍山市,1487,0.03948067119796092,4.0,-0.0582142036626382,1.0,3.0,3.0,0.0
2020Q4,马鞍山市,131,0.0034781223449447747,5.0,-0.0934988523278103,4.0,1.0,1.0,0.0
2020Q4,马鞍山市,95,0.002522302463891249,6.0,-0.2834543234700124,7.0,1.0,0.0,1.0
2020Q4,马鞍山市,60,0.0015930331350892098,7.0,-0.1512621697674923,5.0,2.0,2.0,0.0
2020Q4,马鞍山市,41,0.0010885726423109602,8.0,-0.2931371957111395,8.0,0.0,0.0,0.0
2020Q4,马鞍山市,38,0.0010089209855564996,9.0,-0.178636941011524,6.0,3.0,3.0,0.0
2020Q4,驻马店市,34774,0.5575615700359159,1.0,-0.1305539499736491,5.0,4.0,0.0,4.0
2020Q4,驻马店市,6478,0.1038673678809646,3.0,-0.0593728290941823,3.0,0.0,0.0,0.0
2020Q4,驻马店市,875,0.014029630579784505,4.0,-0.0860787365612762,4.0,0.0,0.0,0.0
2020Q4,驻马店市,197,0.003158671113391483,5.0,-0.1517624587003042,6.0,1.0,0.0,1.0
2020Q4,驻马店市,110,0.001763724987172909,6.0,-0.4027573108190042,10.0,4.0,0.0,4.0
2020Q4,驻马店市,91,0.0014590815802975885,7.0,-0.0332838368548506,2.0,5.0,5.0,0.0
2020Q4,驻马店市,62,0.0009940995382247307,8.0,-0.2848047802204873,8.0,0.0,0.0,0.0
2020Q4,驻马店市,38,0.0006092868137506413,9.0,-0.3676775665902881,9.0,0.0,0.0,0.0
2020Q4,驻马店市,14,0.00022447408927655209,10.0,-0.0249434399253129,1.0,9.0,9.0,0.0
2020Q4,驻马店市,13,0.00020844022575679835,11.0,-0.2465496358721344,7.0,4.0,4.0,0.0
2020Q4,鸡西市,15762,0.43944463031114084,1.0,-0.0349115133055161,3.0,2.0,0.0,2.0
2020Q4,鸡西市,4519,0.12598974015835843,3.0,-0.0146047770247735,1.0,2.0,2.0,0.0
2020Q4,鸡西市,179,0.004990520798483328,4.0,-0.0528312292987558,4.0,0.0,0.0,0.0
2020Q4,鸡西市,23,0.0006412401025984164,5.0,-0.0221883759567938,2.0,3.0,3.0,0.0
2020Q4,鹤壁市,21845,0.5218211786064066,1.0,-0.0030529943041947,1.0,0.0,0.0,0.0
2020Q4,鹤壁市,4237,0.10121109332823734,3.0,-0.0031074886926901,2.0,1.0,1.0,0.0
2020Q4,鹤壁市,439,0.010486587201108377,4.0,-0.0358859449360891,3.0,1.0,1.0,0.0
2020Q4,鹤壁市,39,0.0009316102524902658,5.0,-0.0465563219253145,4.0,1.0,1.0,0.0
2020Q4,鹤壁市,16,0.00038219907794472446,6.0,-0.0920993367884058,5.0,1.0,1.0,0.0
2020Q4,鹤岗市,18947,0.47911293177565367,1.0,0.0067439583925627,1.0,0.0,0.0,0.0
2020Q4,鹤岗市,4794,0.12122591412532241,3.0,-0.0145866122286084,2.0,1.0,1.0,0.0
2020Q4,鹤岗市,163,0.004121782228291104,4.0,-0.039973300858918,3.0,1.0,1.0,0.0
